No.,Observed Passband,Photometry Measurement,Uncertainty,Units,Frequency,Flux Density,Upper limit of uncertainty,Lower limit of uncertainty,Upper limit of Flux Density,Lower limit of Flux Density,NED Uncertainty,NED Units,Refcode,Significance,Published frequency,Frequency Mode,Coordinates Targeted,Spatial Mode,Qualifiers,Comments
98,V (Johnson),11.18,,mag,5.42E14,0.123,,,,,,Jy,1973ApJ...183..711S,no uncertainty reported,5530 A,Broad-band measurement; photometric system transformed,,Flux in fixed aperture,"24.0"" aperture",From new raw data
99,V (Johnson),10.71,,mag,5.42E14,0.189,,,,,,Jy,1973ApJ...183..711S,no uncertainty reported,5530 A,Broad-band measurement; photometric system transformed,,Flux in fixed aperture,"37.6"" aperture",From new raw data
100,V (V_T^0),8.56,,mag,5.42E14,1.37,,,,,,Jy,1991RC3.9.C...0000d,no uncertainty reported,5530       A,Broad-band measurement,122817.8 +123958 (B1950),Multiple methods,,Homogenized from new and previously published data;Extinction-corrected for internal and Milky Way and K-correction applied; Standard Johnson UBVRI filters assumed
101,V (V_T),8.63,+/-0.04,mag,5.42E14,1.29,0.0498,0.0498,,,+/-4.98E-02,Jy,1991RC3.9.C...0000d,rms uncertainty,5530       A,Broad-band measurement,122817.8 +123958 (B1950),Multiple methods,,Homogenized from new and previously published data; StandardJohnson UBVRI filters assumed
102,r (SDSS) AB,8.65,+/-0.05,mag,4.86E14,1.26,0.058,0.058,,,+/-5.80E-02,Jy,2014ApJS..212...18B,uncertainty,6165   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
103,r (SDSS) AB,8.7,+/-0.05,mag,4.86E14,1.2,0.0553,0.0553,,,+/-5.53E-02,Jy,2014ApJS..212...18B,uncertainty,6165   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
104,r (SDSS) AB,8.61,+/-0.020,mag,4.79E14,1.31,0.0241,0.0241,,,+/-2.41E-02,Jy,2014ApJS..215...22K,uncertainty,6261 A,Broad-band measurement,187.7059 +12.3909 (J2000),Total flux,,From reprocessed raw data
108,G (Gaia),15.4765893,,mag,4.52E14,0.00185,,,,,,Jy,2017ApJ...835L..30M,no uncertainty reported,6631.79 A,Broad-band measurement,187.705930800 +12.391123290 (J2000),Not reported in paper,,Averaged from previously published data
109,R' (Johnson),8.62,,mag,4.48E14,0.991,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,6690   A,Broad-band measurement,,Flux in fixed aperture,"261.9"" aperture",From new raw data
110,r,10.5,+/-0.02,mag,4.45E14,0.175,0.00326,0.00326,,,+/-3.26E-03,Jy,1978ApJ...223..707S,uncertainty,6738   A,Broad-band measurement,,Flux in fixed aperture,"30.1"" aperture",From new raw data; derived from a flux in a different bandand a color
111,r,10.55,+/-0.02,mag,4.45E14,0.168,0.00311,0.00311,,,+/-3.11E-03,Jy,1978ApJ...223..707S,uncertainty,6738   A,Broad-band measurement,,Flux in fixed aperture,"30.1"" aperture",From new raw data; derived from a flux in a different bandand a color
112,R (Johnson),9.44,,mag,4.28E14,0.466,,,,,,Jy,1973ApJ...183..711S,no uncertainty reported,7000 A,Broad-band measurement; photometric system transformed,,Flux in fixed aperture,"55.1"" aperture",From new raw data; derived from a flux in a different bandand a color
113,R (Johnson),10.04,,mag,4.28E14,0.268,,,,,,Jy,1966ApJ...143..187J,no uncertainty reported,7000 A,Broad-band measurement,,Flux in fixed aperture,"35"" aperture",From new raw data; derived from a flux in a different bandand a color
114,R (Johnson),9.03,,mag,4.28E14,0.679,,,,,,Jy,1973ApJ...183..711S,no uncertainty reported,7000 A,Broad-band measurement; photometric system transformed,,Flux in fixed aperture,"82.2"" aperture",From new raw data; derived from a flux in a different bandand a color
115,R (Johnson),10.32,,mag,4.28E14,0.207,,,,,,Jy,1973ApJ...183..711S,no uncertainty reported,7000 A,Broad-band measurement; photometric system transformed,,Flux in fixed aperture,"24.0"" aperture",From new raw data; derived from a flux in a different bandand a color
116,R (Johnson),9.85,,mag,4.28E14,0.319,,,,,,Jy,1973ApJ...183..711S,no uncertainty reported,7000 A,Broad-band measurement; photometric system transformed,,Flux in fixed aperture,"37.6"" aperture",From new raw data; derived from a flux in a different bandand a color
117,i (SDSS) AB,8.23,+/-0.05,mag,4.01E14,1.85,0.0853,0.0853,,,+/-8.53E-02,Jy,2014ApJS..212...18B,uncertainty,7480   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
118,i (SDSS) AB,8.27,+/-0.05,mag,4.01E14,1.79,0.0822,0.0822,,,+/-8.22E-02,Jy,2014ApJS..212...18B,uncertainty,7480   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
119,i (SDSS) AB,8.16,+/-0.020,mag,3.91E14,1.98,0.0364,0.0364,,,+/-3.64E-02,Jy,2014ApJS..215...22K,uncertainty,7672 A,Broad-band measurement,187.7059 +12.3909 (J2000),Total flux,,From reprocessed raw data
120,F814W (HST/WFPC2),7.23,,mag,3.78E14,3.19,,,,,,Jy,2006MNRAS.366.1126C,no uncertainty reported,7924   A,Broad-band measurement,,Total flux,,From new raw data
121,I' (Johnson),7.97,,mag,3.75E14,1.45,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,8000   A,Broad-band measurement,,Flux in fixed aperture,"261.9"" aperture",From new raw data
122,z (SDSS) AB,7.96,+/-0.05,mag,3.36E14,2.37,0.109,0.109,,,+/-1.09E-01,Jy,2014ApJS..212...18B,uncertainty,8931   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
123,z (SDSS) AB,7.99,+/-0.05,mag,3.36E14,2.31,0.106,0.106,,,+/-1.06E-01,Jy,2014ApJS..212...18B,uncertainty,8931   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
124,I (Johnson),9.36,+/-0.05,mag,3.33E14,0.404,0.019,0.019,,,+/-1.90E-02,Jy,1983ApJ...274...39B,uncertainty,9000   A,Broad-band measurement,,Flux in fixed aperture,"36"" aperture",From new raw data
125,I (Johnson),9.21,,mag,3.33E14,0.464,,,,,,Jy,1966ApJ...143..187J,no uncertainty reported,9000 A,Broad-band measurement,,Flux in fixed aperture,"35"" aperture",From new raw data; derived from a flux in a different bandand a color
126,I (Johnson),9.89,+/-0.05,mag,3.33E14,0.248,0.0117,0.0117,,,+/-1.17E-02,Jy,1983ApJ...274...39B,uncertainty,9000   A,Broad-band measurement,,Flux in fixed aperture,"24"" aperture",From new raw data
127,I (Johnson),10.29,+/-0.05,mag,3.33E14,0.171,0.00808,0.00808,,,+/-8.08E-03,Jy,1983ApJ...274...39B,uncertainty,9000   A,Broad-band measurement,,Flux in fixed aperture,"18"" aperture",From new raw data
128,I (Johnson),8.85,+/-0.05,mag,3.33E14,0.646,0.0305,0.0305,,,+/-3.05E-02,Jy,1983ApJ...274...39B,uncertainty,9000   A,Broad-band measurement,,Flux in fixed aperture,"60"" aperture",From new raw data
129,I (Johnson),9.13,+/-0.03,mag,3.33E14,0.499,0.014,0.014,,,+/-1.40E-02,Jy,1961AJ.....66..390T,uncertainty,9000 A,Broad-band measurement,,Flux in fixed aperture,"36.2"" aperture",From new raw data
130,I (Johnson),8.54,+/-0.03,mag,3.33E14,0.86,0.0241,0.0241,,,+/-2.41E-02,Jy,1961AJ.....66..390T,uncertainty,9000 A,Broad-band measurement,,Flux in fixed aperture,"64.3"" aperture",From new raw data
131,I (Johnson),9.84,+/-0.03,mag,3.33E14,0.26,0.00727,0.00727,,,+/-7.27E-03,Jy,1961AJ.....66..390T,uncertainty,9000 A,Broad-band measurement,,Flux in fixed aperture,"20.8"" aperture",From new raw data
132,z (SDSS) AB,7.86,+/-0.031,mag,3.3E14,2.61,0.0744,0.0744,,,+/-7.44E-02,Jy,2014ApJS..215...22K,uncertainty,9097 A,Broad-band measurement,187.7059 +12.3909 (J2000),Total flux,,From reprocessed raw data
133,F850LP (HST/ACS) AB,7.19,,mag,3.17E14,4.83,,,,,,Jy,2006ApJS..164..334F,no uncertainty reported,9445   A,Broad-band measurement,12 30 49.42 +12 23 28.35 (J2000),Flux integrated from map,Magnitude excludes the nucleus,From new raw data
134,J (2MASS) AB,7.66,+/-0.05,mag,2.43E14,3.14,0.145,0.145,,,+/-1.45E-01,Jy,2014ApJS..212...18B,uncertainty,12320   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
135,J (2MASS) AB,7.67,+/-0.05,mag,2.43E14,3.09,0.142,0.142,,,+/-1.42E-01,Jy,2014ApJS..212...18B,uncertainty,12320   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
136,J (2MASS/FLWO),11.439,+/-0.109,mag,2.43E14,0.0424,0.00425,0.00425,,,+/-4.25E-03,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
137,J (2MASS/FLWO),10.829,+/-0.006,mag,2.43E14,0.0743,4.11E-4,4.11E-4,,,+/-4.11E-04,Jy,2006AJ....131.1163S,uncertainty,1.235      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
138,F_J (total),3.77,+/-3.18,log milliJy,2.41E14,5.89,1.52,1.52,,,+/-1.52E+00,Jy,1995ApJ...453..616S,1 sigma,1.244      microns,Broad-band measurement,,Corrected to total flux from single aperture measurement,,Homogenized from new and previously published data
139,J_20 (2MASS LGA),6.826,+/-0.015,mag,2.4E14,2.96,0.0412,0.0412,,,+/-4.12E-02,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Flux integrated from map,272.0 x  233.9 arcsec integration area.,From new raw data; Corrected for contaminating sources
140,J_Kron (2MASS LGA),6.828,+/-0.015,mag,2.4E14,2.96,0.0411,0.0411,,,+/-4.11E-02,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Flux integrated from map,270.2 x  232.4 arcsec integration area.,From new raw data; Corrected for contaminating sources
141,J_tot (2MASS LGA),6.719,+/-0.017,mag,2.4E14,3.27,0.0516,0.0516,,,+/-5.16E-02,Jy,2003AJ....125..525J,1 sigma uncert.,1.25      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Total flux,,From new raw data
142,J_14arcsec (2MASS),9.615,+/-0.015,mag,2.4E14,0.227,0.00316,0.00316,,,+/-3.16E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.25      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
143,J (CIT),11.07,+/-0.03,mag,2.4E14,0.0567,0.00159,0.00159,,,+/-1.59E-03,Jy,1982MNRAS.201..111L,uncertainty,1.25    microns,Broad-band measurement,,Flux in fixed aperture,"7.2"" aperture",From new raw data; derived from a flux in a different bandand a color
144,J,8.06,+/-0.03,mag,2.4E14,0.908,0.0254,0.0254,,,+/-2.54E-02,Jy,1978ApJ...220...75F,uncertainty,1.25    microns,Broad-band measurement,,Flux in fixed aperture,"48"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
145,J,9.64,+/-0.03,mag,2.4E14,0.212,0.00593,0.00593,,,+/-5.93E-03,Jy,1978ApJ...220...75F,uncertainty,1.25    microns,Broad-band measurement,,Flux in fixed aperture,"15"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
146,J,8.57,+/-0.03,mag,2.4E14,0.567,0.0159,0.0159,,,+/-1.59E-02,Jy,1978ApJ...220...75F,uncertainty,1.25    microns,Broad-band measurement,,Flux in fixed aperture,"31.6"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
147,J (CIT),7.9,+/-0.03,mag,2.4E14,1.05,0.0295,0.0295,,,+/-2.95E-02,Jy,1979ApJS...39...61P,uncertainty,1.25    microns,Broad-band measurement,,Flux in fixed aperture,"55.9"" aperture",From new raw data; derived from a flux in a different bandand a color
148,J,7.27,+/-0.03,mag,2.4E14,1.88,0.0526,0.0526,,,+/-5.26E-02,Jy,1978ApJ...220...75F,uncertainty,1.25    microns,Broad-band measurement,,Flux in fixed aperture,"111"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
149,J (CIT),8.64,+/-0.03,mag,2.4E14,0.532,0.0149,0.0149,,,+/-1.49E-02,Jy,1979ApJS...39...61P,uncertainty,1.25    microns,Broad-band measurement,,Flux in fixed aperture,"28.7"" aperture",From new raw data; derived from a flux in a different bandand a color
150,J,10.72,+/-0.03,mag,2.4E14,0.0783,0.00219,0.00219,,,+/-2.19E-03,Jy,1978ApJ...220...75F,uncertainty,1.25    microns,Broad-band measurement,,Flux in fixed aperture,"7.5"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
151,J (Johnson),8.78,,mag,2.38E14,0.493,,,,,,Jy,1966ApJ...143..187J,no uncertainty reported,1.26 microns,Broad-band measurement,,Flux in fixed aperture,"35"" aperture",From new raw data; derived from a flux in a different bandand a color
152,F160W (HST),-25.52,,log(erg/s/cm^2^/Hz),1.87E14,0.00302,,,,,,Jy,2010ApJ...725.2426B,no uncertainty reported,1.60 microns,Broad-band measurement,,From fitting to map,Nuclear flux,From new raw data
153,F_H (total),3.86,+/-3.27,log milliJy,1.84E14,7.24,1.88,1.88,,,+/-1.88E+00,Jy,1995ApJ...453..616S,1 sigma,1.634      microns,Broad-band measurement,,Corrected to total flux from single aperture measurement,,Homogenized from new and previously published data
154,H_20 (2MASS LGA),6.158,+/-0.016,mag,1.82E14,3.52,0.0523,0.0523,,,+/-5.23E-02,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Flux integrated from map,272.0 x  233.9 arcsec integration area.,From new raw data; Corrected for contaminating sources
155,H_Kron (2MASS LGA),6.159,+/-0.016,mag,1.82E14,3.52,0.0523,0.0523,,,+/-5.23E-02,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Flux integrated from map,270.2 x  232.4 arcsec integration area.,From new raw data; Corrected for contaminating sources
156,H_tot (2MASS LGA),6.074,+/-0.018,mag,1.82E14,3.81,0.0637,0.0637,,,+/-6.37E-02,Jy,2003AJ....125..525J,1 sigma uncert.,1.65      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Total flux,,From new raw data
157,H_14arcsec (2MASS),8.893,+/-0.015,mag,1.82E14,0.284,0.00395,0.00395,,,+/-3.95E-03,Jy,20032MASX.C.......:,1 sigma uncert.,1.65      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
158,H (2MASS) AB,7.48,+/-0.05,mag,1.82E14,3.7,0.17,0.17,,,+/-1.70E-01,Jy,2014ApJS..212...18B,uncertainty,16440   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
159,H (2MASS) AB,7.49,+/-0.05,mag,1.82E14,3.66,0.169,0.169,,,+/-1.69E-01,Jy,2014ApJS..212...18B,uncertainty,16440   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
160,H,7.84,+/-0.03,mag,1.82E14,0.717,0.0201,0.0201,,,+/-2.01E-02,Jy,1978ApJ...220...75F,uncertainty,1.65    microns,Broad-band measurement,,Flux in fixed aperture,"31.6"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
161,H (CIT),7.93,+/-0.03,mag,1.82E14,0.66,0.0185,0.0185,,,+/-1.85E-02,Jy,1979ApJS...39...61P,uncertainty,1.65    microns,Broad-band measurement,,Flux in fixed aperture,"28.7"" aperture",From new raw data; derived from a flux in a different bandand a color
162,H,8.88,+/-0.03,mag,1.82E14,0.275,0.0077,0.0077,,,+/-7.70E-03,Jy,1978ApJ...220...75F,uncertainty,1.65    microns,Broad-band measurement,,Flux in fixed aperture,"15"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
163,H,6.62,+/-0.03,mag,1.82E14,2.2,0.0618,0.0618,,,+/-6.18E-02,Jy,1978ApJ...220...75F,uncertainty,1.65    microns,Broad-band measurement,,Flux in fixed aperture,"111"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
164,H (CIT),7.18,+/-0.03,mag,1.82E14,1.32,0.0369,0.0369,,,+/-3.69E-02,Jy,1979ApJS...39...61P,uncertainty,1.65    microns,Broad-band measurement,,Flux in fixed aperture,"55.9"" aperture",From new raw data; derived from a flux in a different bandand a color
165,H,9.99,+/-0.03,mag,1.82E14,0.0989,0.00277,0.00277,,,+/-2.77E-03,Jy,1978ApJ...220...75F,uncertainty,1.65    microns,Broad-band measurement,,Flux in fixed aperture,"7.5"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
166,H (CIT),10.35,+/-0.02,mag,1.82E14,0.071,0.00132,0.00132,,,+/-1.32E-03,Jy,1982MNRAS.201..111L,uncertainty,1.65    microns,Broad-band measurement,,Flux in fixed aperture,"7.2"" aperture",From new raw data; derived from a flux in a different bandand a color
167,H,7.33,+/-0.03,mag,1.82E14,1.15,0.0321,0.0321,,,+/-3.21E-02,Jy,1978ApJ...220...75F,uncertainty,1.65    microns,Broad-band measurement,,Flux in fixed aperture,"48"" aperture",From new raw data; Corrected for flux in reference beam;derived from a flux in a different band and a color
168,H (2MASS/FLWO),11.284,+/-0.222,mag,1.8E14,0.0314,0.00642,0.00642,,,+/-6.42E-03,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
169,H (2MASS/FLWO),10.076,+/-0.009,mag,1.8E14,0.0955,7.91E-4,7.91E-4,,,+/-7.91E-04,Jy,2006AJ....131.1163S,uncertainty,1.662      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
170,Ks (2MASS) AB,7.69,+/-0.05,mag,1.39E14,3.06,0.141,0.141,,,+/-1.41E-01,Jy,2014ApJS..212...18B,uncertainty,21590   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data; Extinction-corrected for Milky Way
171,Ks (2MASS) AB,7.69,+/-0.05,mag,1.39E14,3.04,0.14,0.14,,,+/-1.40E-01,Jy,2014ApJS..212...18B,uncertainty,21590   A,Broad-band measurement,187.70578000 12.39117000 (J2000),Flux in fixed aperture,"300""x300"" aperture",From new raw data
172,K_s (2MASS/FLWO),10.733,+/-0.152,mag,1.39E14,0.0339,0.00475,0.00475,,,+/-4.75E-03,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,Profile-fit; Poor quality,From new raw data
173,K_s (2MASS/FLWO),9.798,+/-0.007,mag,1.39E14,0.0803,5.18E-4,5.18E-4,,,+/-5.18E-04,Jy,2006AJ....131.1163S,uncertainty,2.159      microns,Broad-band measurement,,Flux in fixed aperture,"4"" aperture",From new raw data
174,K_Kron (2MASS LGA),5.906,+/-0.016,mag,1.38E14,2.89,0.043,0.043,,,+/-4.30E-02,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Flux integrated from map,270.2 x  232.4 arcsec integration area.,From new raw data; Corrected for contaminating sources
175,K_tot (2MASS LGA),5.812,+/-0.019,mag,1.38E14,3.16,0.0557,0.0557,,,+/-5.57E-02,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Total flux,,From new raw data
176,K_s_14arcsec (2MASS),8.622,+/-0.015,mag,1.38E14,0.237,0.0033,0.0033,,,+/-3.30E-03,Jy,20032MASX.C.......:,1 sigma uncert.,2.17      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Flux in fixed aperture,14.0 x 14.0 arcsec aperture,From new raw data
177,K_20 (2MASS LGA),5.904,+/-0.016,mag,1.38E14,2.9,0.0431,0.0431,,,+/-4.31E-02,Jy,2003AJ....125..525J,1 sigma uncert.,2.17      microns,Broad-band measurement,123049.42 +122328.0 (J2000),Flux integrated from map,272.0 x  233.9 arcsec integration area.,From new raw data; Corrected for contaminating sources
178,F_K (total),3.74,+/-3.15,log milliJy,1.37E14,5.5,1.42,1.42,,,+/-1.42E+00,Jy,1995ApJ...453..616S,1 sigma,2.194      microns,Broad-band measurement,,Corrected to total flux from single aperture measurement,,Homogenized from new and previously published data
179,2.2 microns,8.29,+/-0.03,mag,1.36E14,0.299,0.00839,0.00839,,,+/-8.39E-03,Jy,1975ApJ...200L.123F,uncertainty,2.2   microns,Broad-band measurement,,Flux in fixed aperture,"17.5"" aperture",From new raw data; Corrected for flux in reference beam
180,2.2 microns,7.83,+/-0.04,mag,1.36E14,0.458,0.0172,0.0172,,,+/-1.72E-02,Jy,1975ApJ...200L.123F,uncertainty,2.2   microns,Broad-band measurement,,Flux in fixed aperture,"25"" aperture",From new raw data; Corrected for flux in reference beam
181,2.2 microns,6.98,+/-0.01,mag,1.36E14,1.0,0.00926,0.00926,,,+/-9.26E-03,Jy,1975ApJ...200L.123F,uncertainty,2.2   microns,Broad-band measurement,,Flux in fixed aperture,"50"" aperture",From new raw data; Corrected for flux in reference beam
182,K,6.37,+/-0.03,mag,1.36E14,1.75,0.0492,0.0492,,,+/-4.92E-02,Jy,1978ApJ...220...75F,uncertainty,2.2     microns,Broad-band measurement,,Flux in fixed aperture,"111"" aperture",From new raw data; Corrected for flux in reference beam
183,K,7.08,+/-0.03,mag,1.36E14,0.913,0.0256,0.0256,,,+/-2.56E-02,Jy,1978ApJ...220...75F,uncertainty,2.2     microns,Broad-band measurement,,Flux in fixed aperture,"48"" aperture",From new raw data; Corrected for flux in reference beam
184,K,7.6,+/-0.03,mag,1.36E14,0.565,0.0158,0.0158,,,+/-1.58E-02,Jy,1978ApJ...220...75F,uncertainty,2.2     microns,Broad-band measurement,,Flux in fixed aperture,"31.6"" aperture",From new raw data; Corrected for flux in reference beam
185,K,8.59,+/-0.03,mag,1.36E14,0.227,0.00637,0.00637,,,+/-6.37E-03,Jy,1978ApJ...220...75F,uncertainty,2.2     microns,Broad-band measurement,,Flux in fixed aperture,"15"" aperture",From new raw data; Corrected for flux in reference beam
186,K (CIT),10.09,+/-0.02,mag,1.36E14,0.0571,0.00106,0.00106,,,+/-1.06E-03,Jy,1982MNRAS.201..111L,uncertainty,2.20    microns,Broad-band measurement,,Flux in fixed aperture,"7.2"" aperture",From new raw data
187,2.2 microns,6.26,+/-0.04,mag,1.36E14,1.94,0.0729,0.0729,,,+/-7.29E-02,Jy,1975ApJ...200L.123F,uncertainty,2.2   microns,Broad-band measurement,,Flux in fixed aperture,"133"" aperture",From new raw data; Corrected for flux in reference beam
188,K,9.76,+/-0.03,mag,1.36E14,0.0773,0.00217,0.00217,,,+/-2.17E-03,Jy,1978ApJ...220...75F,uncertainty,2.2     microns,Broad-band measurement,,Flux in fixed aperture,"7.5"" aperture",From new raw data; Corrected for flux in reference beam
189,K (CIT),6.95,+/-0.02,mag,1.36E14,1.03,0.0191,0.0191,,,+/-1.91E-02,Jy,1979ApJS...39...61P,uncertainty,2.20    microns,Broad-band measurement,,Flux in fixed aperture,"55.9"" aperture",From new raw data
190,K (CIT),7.7,+/-0.02,mag,1.36E14,0.516,0.00959,0.00959,,,+/-9.59E-03,Jy,1979ApJS...39...61P,uncertainty,2.20    microns,Broad-band measurement,,Flux in fixed aperture,"28.7"" aperture",From new raw data
191,2.2 microns,6.97,+/-0.02,mag,1.36E14,1.01,0.0188,0.0188,,,+/-1.88E-02,Jy,1975ApJ...200L.123F,uncertainty,2.2   microns,Broad-band measurement,,Flux in fixed aperture,"56"" aperture",From new raw data; Corrected for flux in reference beam
192,K (KPNO)_c_,8.42,,mag,1.35E14,0.264,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"12"" aperture",Transformed from previously published data; Corrected forflux in reference beam
193,K (KPNO)_c_,7.29,,mag,1.35E14,0.747,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"50"" aperture",Transformed from previously published data; Corrected forflux in reference beam
194,K (Johnson),7.91,,mag,1.35E14,0.457,,,,,,Jy,1966ApJ...143..187J,no uncertainty reported,2.22 microns,Broad-band measurement,,Flux in fixed aperture,"35"" aperture",From new raw data; derived from a flux in a different bandand a color
195,K (KPNO),8.42,+/-0.10,mag,1.35E14,0.264,0.0255,0.0255,,,+/-2.55E-02,Jy,1975ApJ...195..605G,internal error,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"12"" aperture",From new raw data
196,K (KPNO),8.05,+/-0.02,mag,1.35E14,0.371,0.0069,0.0069,,,+/-6.90E-03,Jy,1975ApJ...195..605G,internal error,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"30"" aperture",From new raw data
197,K (KPNO),7.6,+/-0.05,mag,1.35E14,0.562,0.0265,0.0265,,,+/-2.65E-02,Jy,1975ApJ...195..605G,internal error,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"36"" aperture",From new raw data
198,K (KPNO),8.07,+/-0.08,mag,1.35E14,0.364,0.0279,0.0279,,,+/-2.79E-02,Jy,1975ApJ...195..605G,internal error,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"18"" aperture",From new raw data
199,K,3.87E-23,+/-0.01E-23,W cm^-2 Hz^-1 sr^-1,1.35E14,0.364,0.0279,0.0279,,,+/-2.79E-02,Jy,1983ApJ...265L..55B,uncertainty,2.22    microns,Broad-band measurement,,Flux in fixed aperture,"23"" aperture",From new raw data
200,K (KPNO)_c_,7.6,,mag,1.35E14,0.562,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"36"" aperture",Transformed from previously published data; Corrected forflux in reference beam
201,K (KPNO),7.29,+/-0.06,mag,1.35E14,0.747,0.0425,0.0425,,,+/-4.25E-02,Jy,1975ApJ...195..605G,internal error,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"50"" aperture",From new raw data
202,K (KPNO)_c_,7.89,,mag,1.35E14,0.43,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"30"" aperture",Transformed from previously published data; Corrected forflux in reference beam
203,K (KPNO)_c_,8.07,,mag,1.35E14,0.364,,,,,,Jy,1988VIrPh.C...0000d,no uncertainty reported,2.22   microns,Broad-band measurement,,Flux in fixed aperture,"18"" aperture",Transformed from previously published data; Corrected forflux in reference beam
204,W1 (WISE),6.111,+/-0.001,mag,8.95E13,1.11,0.00103,0.00103,,,+/-1.03E-03,Jy,2014ApJ...797...55N,uncertainty,3.35 microns,Broad-band measurement,,Flux in fixed aperture,,From reprocessed raw data
205,W1 (WISE),8.237,+/-0.022,mag,8.94E13,0.157,0.00318,0.00318,,,+/-3.18E-03,Jy,2013wise.rept....1C,uncertainty,3.3526     microns,Broad-band measurement,,From fitting to map,Profile-fit;extended,From new raw data
